model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,car_age,mileage_per_year,engine_category,fuel_efficiency,tax_category,price_segment
 B-MAX,2015,6999,Manual,50123,Petrol,30,55.4,1.0,11,4176.916666666667,small,medium,low,Budget
 Kuga,2018,18328,Manual,11581,Petrol,145,39.2,1.5,8,1286.7777777777778,medium,low,medium,Luxury
 Focus,2016,11499,Manual,24845,Diesel,20,70.6,2.0,10,2258.6363636363635,medium,high,low,Premium
 Fiesta,2013,5356,Manual,69078,Diesel,0,85.6,1.6,13,4934.142857142857,medium,high,low,Budget
 Focus,2017,11899,Manual,17445,Petrol,145,60.1,1.0,9,1744.5,small,high,medium,Premium
 Grand C-MAX,2013,6826,Automatic,60037,Diesel,160,48.7,2.0,13,4288.357142857143,medium,medium,medium,Budget
 Focus,2019,17999,Automatic,2594,Diesel,145,67.3,1.5,7,324.25,medium,high,medium,Luxury
 Focus,2019,17999,Automatic,1480,Diesel,145,64.2,2.0,7,185.0,medium,high,medium,Luxury
 Galaxy,2016,14999,Manual,32170,Diesel,125,56.5,2.0,10,2924.5454545454545,medium,medium,medium,Premium
 Focus,2015,8899,Automatic,7802,Petrol,160,44.8,1.6,11,650.1666666666666,medium,medium,medium,Budget
 Kuga,2015,11589,Manual,13586,Diesel,125,60.1,2.0,11,1132.1666666666667,medium,high,medium,Premium
 Mondeo,2018,14399,Automatic,22645,Diesel,145,45.6,2.0,8,2516.1111111111113,medium,medium,medium,Premium
 Edge,2018,22999,Automatic,15471,Diesel,145,48.7,2.0,8,1719.0,medium,medium,medium,Luxury
 Kuga,2017,16499,Manual,19610,Diesel,145,60.1,2.0,9,1961.0,medium,high,medium,Luxury
 Grand C-MAX,2016,10499,Automatic,17893,Diesel,30,58.9,1.5,10,1626.6363636363637,medium,medium,low,Economy
 Kuga,2017,12999,Manual,40860,Diesel,125,60.1,2.0,9,4086.0,medium,high,medium,Premium
 Kuga,2019,15541,Manual,13952,Diesel,145,54.3,1.5,7,1744.0,medium,medium,medium,Luxury
 Focus,2012,5379,Manual,71963,Petrol,145,47.9,1.6,14,4797.533333333334,medium,medium,medium,Budget
 Fiesta,2015,7626,Manual,22501,Diesel,0,78.5,1.5,11,1875.0833333333333,medium,high,low,Budget
 Focus,2014,8483,Manual,48739,Petrol,20,60.1,1.0,12,3749.153846153846,small,high,low,Budget
 Focus,2019,18699,Automatic,3588,Petrol,145,39.2,1.5,7,448.5,medium,low,medium,Luxury
 Focus,2019,18599,Automatic,3720,Diesel,145,64.2,2.0,7,465.0,medium,high,medium,Luxury
 Focus,2019,16999,Manual,4714,Diesel,145,57.7,1.5,7,589.25,medium,medium,medium,Luxury
 Fiesta,2015,6733,Manual,74133,Petrol,0,65.7,1.0,11,6177.75,small,high,low,Budget
 Focus,2017,12599,Manual,22111,Petrol,145,50.4,1.5,9,2211.1,medium,medium,medium,Premium
 C-MAX,2013,6526,Manual,29349,Petrol,160,42.8,1.6,13,2096.3571428571427,medium,medium,medium,Budget
 Focus,2016,14999,Manual,32990,Diesel,20,67.3,2.0,10,2999.090909090909,medium,high,low,Premium
 Focus,2018,13999,Manual,8666,Petrol,145,57.7,1.0,8,962.8888888888889,small,medium,medium,Premium
 Fiesta,2017,9999,Manual,7805,Petrol,145,64.2,1.1,9,780.5,small,high,medium,Economy
 C-MAX,2014,8000,Manual,20556,Diesel,30,61.4,1.6,12,1581.2307692307693,medium,high,low,Budget
 Grand C-MAX,2016,13499,Automatic,19525,Diesel,125,56.5,2.0,10,1775.0,medium,medium,medium,Premium
 Focus,2015,8350,Automatic,18403,Petrol,160,44.8,1.6,11,1533.5833333333333,medium,medium,medium,Budget
 Focus,2018,16999,Manual,9577,Diesel,145,74.3,1.5,8,1064.111111111111,medium,high,medium,Luxury
 Focus,2019,17699,Automatic,1821,Diesel,145,74.3,1.5,7,227.625,medium,high,medium,Luxury
 Fiesta,2017,9899,Manual,22385,Petrol,145,65.7,1.0,9,2238.5,small,high,medium,Economy
 Focus,2012,7490,Manual,43325,Petrol,145,47.9,1.6,14,2888.3333333333335,medium,medium,medium,Budget
 Fiesta,2009,3990,Manual,53583,Diesel,20,67.3,1.4,17,2976.8333333333335,medium,high,low,Budget
 Grand C-MAX,2011,5490,Manual,64000,Petrol,200,40.9,1.6,15,4000.0,medium,medium,high,Budget
 Fiesta,2014,7676,Manual,22358,Diesel,0,76.4,1.5,12,1719.8461538461538,medium,high,low,Budget
 S-MAX,2016,15369,Manual,36932,Diesel,125,56.5,2.0,10,3357.4545454545455,medium,medium,medium,Luxury
 Kuga,2013,9218,Manual,50834,Diesel,145,53.3,2.0,13,3631.0,medium,medium,medium,Economy
 Focus,2017,12500,Manual,8220,Diesel,0,74.3,1.5,9,822.0,medium,high,low,Premium
 Fiesta,2015,7960,Manual,17164,Petrol,0,65.7,1.0,11,1430.3333333333333,small,high,low,Budget
 Fiesta,2012,6490,Manual,28000,Petrol,125,48.7,1.4,14,1866.6666666666667,medium,medium,medium,Budget
 Focus,2011,5450,Manual,63000,Diesel,20,67.3,1.6,15,3937.5,medium,high,low,Budget
 Mondeo,2009,4150,Manual,79000,Diesel,200,44.8,2.2,17,4388.888888888889,large,medium,high,Budget
 Galaxy,2012,7990,Manual,75179,Diesel,165,49.6,2.0,14,5011.933333333333,medium,medium,medium,Budget
 Fiesta,2016,8999,Automatic,16213,Petrol,0,57.7,1.0,10,1473.909090909091,small,medium,low,Budget
 Mondeo,2015,10190,Manual,37406,Diesel,20,68.9,2.0,11,3117.1666666666665,medium,high,low,Economy
 Fiesta,2013,4940,Manual,39932,Petrol,30,54.3,1.2,13,2852.285714285714,small,medium,low,Budget
 Fiesta,2016,6870,Manual,67901,Petrol,125,54.3,1.2,10,6172.818181818182,small,medium,medium,Budget
 Fiesta,2015,9640,Manual,28088,Petrol,145,47.9,1.6,11,2340.6666666666665,medium,medium,medium,Economy
 Focus,2016,8940,Manual,48687,Diesel,0,74.3,1.5,10,4426.090909090909,medium,high,low,Budget
 Focus,2015,7996,Manual,44000,Petrol,20,60.1,1.0,11,3666.6666666666665,small,high,low,Budget
 B-MAX,2013,5473,Manual,50174,Petrol,30,55.4,1.0,13,3583.8571428571427,small,medium,low,Budget
 Focus,2017,9699,Manual,23183,Petrol,145,60.1,1.0,9,2318.3,small,high,medium,Economy
 Focus,2017,12495,Automatic,20693,Petrol,145,46.3,1.5,9,2069.3,medium,medium,medium,Premium
 Fiesta,2018,11999,Manual,5612,Petrol,145,65.7,1.0,8,623.5555555555555,small,high,medium,Premium
 Fiesta,2018,9999,Manual,9813,Petrol,145,64.2,1.1,8,1090.3333333333333,small,high,medium,Economy
 Focus,2014,7000,Manual,43016,Diesel,20,67.3,1.6,12,3308.923076923077,medium,high,low,Budget
 Galaxy,2016,12940,Manual,85259,Diesel,125,56.5,2.0,10,7750.818181818182,medium,medium,medium,Premium
 Fiesta,2016,7989,Manual,75929,Diesel,0,78.5,1.5,10,6902.636363636364,medium,high,low,Budget
 Fiesta,2013,5949,Manual,52135,Diesel,0,85.6,1.6,13,3723.9285714285716,medium,high,low,Budget
 Mondeo,2016,8640,Manual,88393,Diesel,30,64.2,2.0,10,8035.727272727273,medium,high,low,Budget
 Mondeo,2017,10440,Manual,51318,Diesel,20,67.3,2.0,9,5131.8,medium,high,low,Economy
 Fiesta,2016,6940,Manual,75386,Diesel,0,78.5,1.5,10,6853.272727272727,medium,high,low,Budget
 Fiesta,2018,9999,Manual,13614,Petrol,145,64.2,1.1,8,1512.6666666666667,small,high,medium,Economy
 Fiesta,2018,9299,Manual,2398,Petrol,145,64.2,1.1,8,266.44444444444446,small,high,medium,Economy
 Focus,2018,15999,Manual,16582,Petrol,145,41.5,2.0,8,1842.4444444444443,medium,medium,medium,Luxury
 EcoSport,2016,8499,Manual,31530,Petrol,125,53.3,1.0,10,2866.3636363636365,small,medium,medium,Budget
 Grand C-MAX,2018,15999,Automatic,1298,Diesel,145,51.4,1.5,8,144.22222222222223,medium,medium,medium,Luxury
 Kuga,2014,8999,Manual,47772,Diesel,145,53.3,2.0,12,3674.769230769231,medium,medium,medium,Budget
 Focus,2017,10999,Manual,15555,Petrol,145,58.9,1.0,9,1555.5,small,medium,medium,Economy
 Focus,2018,10999,Manual,10374,Petrol,145,61.4,1.0,8,1152.6666666666667,small,high,medium,Economy
 Focus,2014,8940,Automatic,29192,Petrol,160,44.8,1.6,12,2245.5384615384614,medium,medium,medium,Budget
 Focus,2014,6840,Manual,69000,Diesel,20,67.3,1.6,12,5307.692307692308,medium,high,low,Budget
 Focus,2015,5750,Manual,78000,Diesel,20,67.3,1.6,11,6500.0,medium,high,low,Budget
 Fiesta,2015,8845,Manual,29194,Petrol,0,65.7,1.0,11,2432.8333333333335,small,high,low,Budget
 Fiesta,2014,6995,Manual,51438,Petrol,0,65.7,1.0,12,3956.769230769231,small,high,low,Budget
 B-MAX,2013,5495,Manual,62774,Petrol,150,47.1,1.4,13,4483.857142857143,medium,medium,medium,Budget
 Focus,2016,8497,Manual,52821,Diesel,0,74.3,1.5,10,4801.909090909091,medium,high,low,Budget
 Focus,2016,8470,Manual,89827,Diesel,0,74.3,1.5,10,8166.090909090909,medium,high,low,Budget
 C-MAX,2012,5270,Manual,87611,Petrol,200,42.8,1.6,14,5840.733333333334,medium,medium,high,Budget
 Fiesta,2017,9640,Manual,16697,Diesel,0,78.5,1.5,9,1669.7,medium,high,low,Economy
 Fiesta,2014,7340,Manual,30000,Petrol,0,65.7,1.0,12,2307.6923076923076,small,high,low,Budget
 Fiesta,2014,6940,Manual,32000,Petrol,0,65.7,1.0,12,2461.5384615384614,small,high,low,Budget
 Focus,2013,5749,Manual,69000,Petrol,30,56.5,1.0,13,4928.571428571428,small,medium,low,Budget
 Focus,2017,11333,Automatic,30452,Petrol,125,51.4,1.0,9,3045.2,small,medium,medium,Premium
 Fiesta,2016,8795,Manual,27705,Petrol,0,65.7,1.0,10,2518.6363636363635,small,high,low,Budget
 Fiesta,2008,3995,Manual,76517,Diesel,150,47.9,1.6,18,4027.2105263157896,medium,medium,medium,Budget
 Mondeo,2016,8695,Manual,69778,Diesel,0,74.3,1.5,10,6343.454545454545,medium,high,low,Budget
 Mondeo,2016,8995,Manual,79265,Diesel,30,64.2,2.0,10,7205.909090909091,medium,high,low,Budget
 Fiesta,2015,8288,Manual,14653,Petrol,0,65.7,1.0,11,1221.0833333333333,small,high,low,Budget
 Mondeo,2015,8794,Manual,97000,Diesel,30,65.7,2.0,11,8083.333333333333,medium,high,low,Budget
 Mondeo,2016,6993,Manual,112000,Diesel,20,67.3,2.0,10,10181.818181818182,medium,high,low,Budget
 Fiesta,2018,11997,Manual,10230,Petrol,145,58.9,1.0,8,1136.6666666666667,small,medium,medium,Premium
 EcoSport,2017,8697,Manual,33866,Petrol,125,52.3,1.0,9,3386.6,small,medium,medium,Budget
 Fiesta,2018,10497,Manual,28247,Petrol,145,62.8,1.0,8,3138.5555555555557,small,high,medium,Economy
 Edge,2017,19997,Automatic,20540,Diesel,160,48.7,2.0,9,2054.0,medium,medium,medium,Luxury
 Focus,2016,9797,Manual,25286,Diesel,0,74.3,1.5,10,2298.7272727272725,medium,high,low,Economy
 KA,2014,4490,Manual,49195,Petrol,30,57.7,1.2,12,3784.230769230769,small,medium,low,Budget
 Mondeo,2012,4190,Manual,82773,Diesel,145,53.3,2.0,14,5518.2,medium,medium,medium,Budget
 B-MAX,2015,7890,Automatic,16796,Petrol,160,44.1,1.6,11,1399.6666666666667,medium,medium,medium,Budget
 Kuga,2015,10488,Manual,59498,Diesel,125,60.1,2.0,11,4958.166666666667,medium,high,medium,Economy
 Fiesta,2014,6988,Manual,53987,Petrol,0,65.7,1.0,12,4152.846153846154,small,high,low,Budget
 EcoSport,2016,8688,Manual,17543,Petrol,160,44.8,1.5,10,1594.8181818181818,medium,medium,medium,Budget
 Focus,2017,10990,Manual,37287,Diesel,150,74.3,1.5,9,3728.7,medium,high,medium,Economy
 Kuga,2014,9970,Automatic,67401,Diesel,205,45.6,2.0,12,5184.692307692308,medium,medium,high,Economy
 Galaxy,2017,17970,Semi-Auto,27503,Diesel,145,52.3,2.0,9,2750.3,medium,medium,medium,Luxury
 Grand C-MAX,2013,8470,Automatic,47421,Diesel,165,48.7,2.0,13,3387.214285714286,medium,medium,medium,Budget
 Focus,2018,11970,Manual,37349,Diesel,150,74.3,1.5,8,4149.888888888889,medium,high,medium,Premium
 Focus,2019,15970,Automatic,404,Petrol,145,47.9,1.5,7,50.5,medium,medium,medium,Luxury
 Galaxy,2016,19970,Semi-Auto,10121,Diesel,145,52.3,2.0,10,920.0909090909091,medium,medium,medium,Luxury
 Galaxy,2013,6470,Manual,99900,Diesel,150,52.3,1.6,13,7135.714285714285,medium,medium,medium,Budget
 S-MAX,2012,10997,Automatic,39125,Diesel,200,47.1,2.0,14,2608.3333333333335,medium,medium,high,Economy
 Fiesta,2017,9797,Manual,24138,Petrol,145,62.8,1.0,9,2413.8,small,high,medium,Economy
 Focus,2017,11797,Manual,12255,Petrol,20,60.1,1.0,9,1225.5,small,high,low,Premium
 Mondeo,2010,3692,Manual,113000,Diesel,160,50.4,2.0,16,6647.058823529412,medium,medium,medium,Budget
 Mondeo,2017,7391,Manual,111000,Diesel,20,67.3,2.0,9,11100.0,medium,high,low,Budget
 Mondeo,2016,6991,Manual,127000,Diesel,30,64.2,2.0,10,11545.454545454546,medium,high,low,Budget
 Mondeo,2015,6893,Manual,130000,Diesel,20,68.9,2.0,11,10833.333333333334,medium,high,low,Budget
 Mondeo,2010,2694,Manual,130000,Diesel,145,53.3,2.0,16,7647.058823529412,medium,medium,medium,Budget
 Mondeo,2015,7991,Manual,90000,Diesel,20,68.9,2.0,11,7500.0,medium,high,low,Budget
 Mondeo,2010,3692,Automatic,113000,Diesel,165,50.4,2.0,16,6647.058823529412,medium,medium,medium,Budget
 Kuga,2015,7991,Manual,128000,Diesel,150,54.3,2.0,11,10666.666666666666,medium,medium,medium,Budget
 Mondeo,2016,7992,Manual,132000,Diesel,30,62.8,2.0,10,12000.0,medium,high,low,Budget
 Kuga,2015,7991,Manual,128000,Diesel,145,54.3,2.0,11,10666.666666666666,medium,medium,medium,Budget
 Mondeo,2015,7792,Manual,100000,Diesel,20,68.9,2.0,11,8333.333333333334,medium,high,low,Budget
 Mondeo,2017,7793,Manual,114000,Diesel,30,65.7,2.0,9,11400.0,medium,high,low,Budget
 Mondeo,2015,6793,Manual,130000,Diesel,30,65.7,2.0,11,10833.333333333334,medium,high,low,Budget
 Mondeo,2014,5393,Manual,132000,Diesel,30,61.4,2.0,12,10153.846153846154,medium,high,low,Budget
 Mondeo,2015,6391,Manual,142000,Diesel,20,68.9,2.0,11,11833.333333333334,medium,high,low,Budget
 Kuga,2015,7992,Manual,123000,Diesel,125,60.1,2.0,11,10250.0,medium,high,medium,Budget
 Mondeo,2015,6793,Manual,130000,Diesel,30,65.7,2.0,11,10833.333333333334,medium,high,low,Budget
 Mondeo,2015,6391,Manual,110000,Diesel,20,67.3,2.0,11,9166.666666666666,medium,high,low,Budget
 Focus,2016,7793,Manual,100000,Diesel,20,70.6,2.0,10,9090.90909090909,medium,high,low,Budget
 Kuga,2017,12491,Manual,96000,Diesel,150,54.3,2.0,9,9600.0,medium,medium,medium,Premium
 Mondeo,2015,6793,Manual,138000,Diesel,20,68.9,2.0,11,11500.0,medium,high,low,Budget
 Mondeo,2007,1795,Manual,135391,Diesel,205,46.3,2.2,19,6769.55,large,medium,high,Budget
 Fiesta,2015,9495,Manual,50460,Petrol,150,47.9,1.6,11,4205.0,medium,medium,medium,Economy
 Focus,2018,18490,Automatic,19398,Diesel,150,61.4,2.0,8,2155.3333333333335,medium,high,medium,Luxury
 Focus,2013,10899,Manual,55865,Petrol,235,39.2,2.0,13,3990.3571428571427,medium,low,high,Economy
 Fiesta,2011,3249,Manual,92737,Diesel,20,68.9,1.4,15,5796.0625,medium,high,low,Budget
 Fiesta,2014,6949,Manual,41076,Petrol,0,65.7,1.0,12,3159.6923076923076,small,high,low,Budget
 Fiesta,2017,7393,Manual,102000,Petrol,150,65.7,1.0,9,10200.0,small,high,medium,Budget
 Focus,2016,7793,Manual,106000,Diesel,20,70.6,2.0,10,9636.363636363636,medium,high,low,Budget
 Galaxy,2016,10792,Automatic,117000,Diesel,150,52.3,2.0,10,10636.363636363636,medium,medium,medium,Economy
 Mondeo,2016,7492,Manual,128000,Diesel,0,78.5,1.5,10,11636.363636363636,medium,high,low,Budget
 Mondeo,2015,6793,Manual,130000,Diesel,20,68.9,2.0,11,10833.333333333334,medium,high,low,Budget
 Mondeo,2015,7792,Manual,100000,Diesel,20,68.9,2.0,11,8333.333333333334,medium,high,low,Budget
 Mondeo,2016,7792,Manual,105000,Diesel,0,78.5,1.5,10,9545.454545454546,medium,high,low,Budget
 Fiesta,2007,1295,Manual,108475,Petrol,160,45.6,1.4,19,5423.75,medium,medium,medium,Budget
 Fiesta,2008,1495,Manual,118000,Diesel,30,62.8,1.4,18,6210.526315789473,medium,high,low,Budget
 Mondeo,2016,8795,Manual,94799,Diesel,30,64.2,2.0,10,8618.09090909091,medium,high,low,Budget
 Mondeo,2015,7991,Manual,90000,Diesel,20,68.9,2.0,11,7500.0,medium,high,low,Budget
 Mondeo,2016,8793,Manual,108000,Diesel,30,65.7,2.0,10,9818.181818181818,medium,high,low,Budget
 EcoSport,2018,15900,Automatic,5603,Petrol,145,48.7,1.0,8,622.5555555555555,small,medium,medium,Luxury
 Fiesta,2014,6450,Manual,54486,Petrol,0,65.7,1.0,12,4191.2307692307695,small,high,low,Budget
 Focus,2019,15500,Manual,3914,Petrol,145,60.1,1.0,7,489.25,small,high,medium,Luxury
 Focus,2011,4899,Manual,77543,Diesel,20,67.3,1.6,15,4846.4375,medium,high,low,Budget
 KA,2011,2890,Manual,67532,Petrol,30,57.7,1.2,15,4220.75,small,medium,low,Budget
 Fiesta,2019,11990,Manual,12950,Diesel,150,58.9,1.5,7,1618.75,medium,medium,medium,Premium
 C-MAX,2016,9999,Automatic,14113,Diesel,20,64.2,1.5,10,1283.0,medium,high,low,Economy
 Focus,2018,12539,Automatic,14952,Petrol,145,51.4,1.0,8,1661.3333333333333,small,medium,medium,Premium
 Fiesta,2017,10069,Manual,17613,Petrol,145,62.8,1.0,9,1761.3,small,high,medium,Economy
 Fiesta,2017,9739,Manual,23500,Petrol,20,62.8,1.0,9,2350.0,small,high,low,Economy
 Focus,2018,12089,Manual,28568,Diesel,145,74.3,1.5,8,3174.222222222222,medium,high,medium,Premium
 Fiesta,2016,10399,Manual,13475,Diesel,0,78.5,1.5,10,1225.0,medium,high,low,Economy
 Kuga,2016,12999,Manual,12825,Diesel,125,60.1,2.0,10,1165.909090909091,medium,high,medium,Premium
 Galaxy,2017,17999,Manual,35369,Diesel,125,56.5,2.0,9,3536.9,medium,medium,medium,Luxury
 Fiesta,2016,8240,Manual,25388,Diesel,0,78.5,1.5,10,2308.0,medium,high,low,Budget
 Focus,2016,10795,Manual,16300,Petrol,20,60.1,1.0,10,1481.8181818181818,small,high,low,Economy
 Mondeo,2016,7492,Manual,128000,Diesel,0,78.5,1.5,10,11636.363636363636,medium,high,low,Budget
 Focus,2015,5492,Manual,114000,Diesel,0,74.3,1.5,11,9500.0,medium,high,low,Budget
 Mondeo,2015,6391,Manual,110000,Diesel,20,67.3,2.0,11,9166.666666666666,medium,high,low,Budget
 Kuga,2017,12491,Manual,96000,Diesel,145,54.3,2.0,9,9600.0,medium,medium,medium,Premium
 Kuga,2015,8391,Manual,109000,Diesel,145,54.3,2.0,11,9083.333333333334,medium,medium,medium,Budget
 Mondeo,2010,3493,Manual,140000,Diesel,145,53.3,2.0,16,8235.29411764706,medium,medium,medium,Budget
 Mondeo,2016,6992,Manual,134000,Diesel,20,67.3,2.0,10,12181.818181818182,medium,high,low,Budget
 Mondeo,2015,6793,Manual,138000,Diesel,20,68.9,2.0,11,11500.0,medium,high,low,Budget
 Mondeo,2015,5991,Manual,130000,Diesel,0,78.5,1.5,11,10833.333333333334,medium,high,low,Budget
 Kuga,2013,9921,Automatic,49372,Diesel,200,45.6,2.0,13,3526.5714285714284,medium,medium,high,Economy
 Fiesta,2016,7548,Manual,17079,Petrol,125,54.3,1.2,10,1552.6363636363637,small,medium,medium,Budget
 Fiesta,2014,7299,Manual,31876,Petrol,0,65.7,1.0,12,2452.0,small,high,low,Budget
 Fiesta,2015,7499,Manual,58592,Diesel,0,78.5,1.5,11,4882.666666666667,medium,high,low,Budget
 C-MAX,2014,7470,Manual,39197,Diesel,30,61.4,1.6,12,3015.153846153846,medium,high,low,Budget
 Kuga,2017,18849,Automatic,15073,Diesel,145,54.3,2.0,9,1507.3,medium,medium,medium,Luxury
 Fiesta,2017,11799,Manual,26570,Petrol,145,47.9,1.6,9,2657.0,medium,medium,medium,Premium
 Mondeo,2018,13999,Automatic,34500,Diesel,145,45.6,2.0,8,3833.3333333333335,medium,medium,medium,Premium
 Focus,2018,15999,Manual,7873,Diesel,145,80.7,1.5,8,874.7777777777778,medium,high,medium,Luxury
 Focus,2016,8999,Manual,65920,Diesel,0,74.3,1.5,10,5992.727272727273,medium,high,low,Budget
 Fiesta,2014,8649,Manual,45379,Petrol,145,47.9,1.6,12,3490.6923076923076,medium,medium,medium,Budget
 Focus,2017,11599,Automatic,22436,Petrol,145,51.4,1.0,9,2243.6,small,medium,medium,Premium
 Mondeo,2015,9361,Manual,69894,Diesel,20,68.9,2.0,11,5824.5,medium,high,low,Economy
 Mondeo,2016,9362,Manual,65799,Diesel,0,78.5,1.5,10,5981.727272727273,medium,high,low,Economy
 Focus,2019,18999,Automatic,4146,Petrol,145,47.9,1.5,7,518.25,medium,medium,medium,Luxury
 Focus,2016,9499,Manual,62664,Diesel,0,74.3,1.5,10,5696.727272727273,medium,high,low,Economy
 Fiesta,2015,9999,Manual,29469,Petrol,145,47.9,1.6,11,2455.75,medium,medium,medium,Economy
 Focus,2015,13084,Manual,40807,Petrol,200,41.5,2.0,11,3400.5833333333335,medium,medium,high,Premium
 Mondeo,2016,9999,Manual,54955,Diesel,0,78.5,1.5,10,4995.909090909091,medium,high,low,Economy
 C-MAX,2016,10999,Automatic,11313,Diesel,20,64.2,1.5,10,1028.4545454545455,medium,high,low,Economy
 Fiesta,2012,4852,Manual,61350,Diesel,0,68.9,1.6,14,4090.0,medium,high,low,Budget
 Kuga,2019,17623,Manual,8978,Diesel,145,45.6,1.5,7,1122.25,medium,medium,medium,Luxury
 Fiesta,2016,9907,Manual,19519,Petrol,0,65.7,1.0,10,1774.4545454545455,small,high,low,Economy
 Fiesta,2016,7935,Manual,45018,Petrol,0,65.7,1.0,10,4092.5454545454545,small,high,low,Budget
 Fiesta,2018,11913,Manual,18639,Petrol,145,62.8,1.0,8,2071.0,small,high,medium,Premium
 Fiesta,2013,6913,Manual,41148,Petrol,0,65.7,1.0,13,2939.1428571428573,small,high,low,Budget
 Focus,2016,13815,Manual,48628,Diesel,20,67.3,2.0,10,4420.727272727273,medium,high,low,Premium
 Fiesta,2017,10999,Manual,16613,Petrol,145,62.8,1.0,9,1661.3,small,high,medium,Economy
 KA,2010,3995,Manual,33563,Petrol,30,55.4,1.2,16,1974.2941176470588,small,medium,low,Budget
 Kuga,2017,15995,Automatic,46210,Diesel,145,54.3,2.0,9,4621.0,medium,medium,medium,Luxury
 Focus,2015,12787,Manual,39772,Diesel,20,67.3,2.0,11,3314.3333333333335,medium,high,low,Premium
 Galaxy,2017,17999,Manual,35495,Diesel,125,56.5,2.0,9,3549.5,medium,medium,medium,Luxury
 Fiesta,2016,8699,Manual,7973,Petrol,0,65.7,1.0,10,724.8181818181819,small,high,low,Budget
 Fiesta,2016,7147,Manual,32780,Petrol,0,65.7,1.0,10,2980.0,small,high,low,Budget
 Fiesta,2014,6934,Manual,42020,Petrol,0,65.7,1.0,12,3232.3076923076924,small,high,low,Budget
 Fiesta,2016,9999,Manual,14063,Petrol,0,65.7,1.0,10,1278.4545454545455,small,high,low,Economy
 Fiesta,2013,6540,Manual,27550,Petrol,30,54.3,1.2,13,1967.857142857143,small,medium,low,Budget
 Fiesta,2016,8244,Manual,19453,Diesel,0,78.5,1.5,10,1768.4545454545455,medium,high,low,Budget
 Focus,2016,9545,Automatic,33190,Diesel,20,67.3,1.5,10,3017.2727272727275,medium,high,low,Economy
 Focus,2016,22499,Manual,21000,Petrol,235,36.7,2.3,10,1909.090909090909,large,low,high,Luxury
 B-MAX,2013,6992,Automatic,32482,Petrol,160,44.1,1.6,13,2320.1428571428573,medium,medium,medium,Budget
 Grand C-MAX,2016,9834,Manual,32151,Diesel,30,64.2,1.5,10,2922.818181818182,medium,high,low,Economy
 Focus,2017,17098,Manual,22431,Diesel,145,67.3,2.0,9,2243.1,medium,high,medium,Luxury
 C-MAX,2016,8599,Manual,22517,Diesel,20,68.9,1.5,10,2047.0,medium,high,low,Budget
 Mondeo,2018,13999,Automatic,39993,Diesel,145,45.6,2.0,8,4443.666666666667,medium,medium,medium,Premium
 B-MAX,2013,7349,Automatic,9595,Petrol,160,44.1,1.6,13,685.3571428571429,medium,medium,medium,Budget
 S-MAX,2016,14331,Automatic,33230,Diesel,125,52.3,2.0,10,3020.909090909091,medium,medium,medium,Premium
 Focus,2016,9491,Manual,30380,Diesel,0,74.3,1.5,10,2761.818181818182,medium,high,low,Economy
 EcoSport,2016,8199,Manual,33196,Petrol,160,44.8,1.5,10,3017.818181818182,medium,medium,medium,Budget
 Fiesta,2014,5899,Manual,46314,Petrol,30,54.3,1.2,12,3562.6153846153848,small,medium,low,Budget
 Fiesta,2014,7132,Manual,29639,Petrol,30,54.3,1.2,12,2279.923076923077,small,medium,low,Budget
